geo_name,smoking_2015,smoking_2016,id,state,poverty_2015,poverty_2016
"Barton County, KS",0.16899999999999998,0.17600000000000002,20009,KS,0.15850165532120672,0.15481625626824339
"Bourbon County, KS",0.192,0.191,20011,KS,0.19197827449341967,0.17394646725836885
"Brown County, KS",0.207,0.193,20013,KS,0.16367919696814504,0.14509480626545754
"Butler County, KS",0.16899999999999998,0.16699999999999998,20015,KS,0.10408150430790516,0.09696731615336267
"Chase County, KS",0.201,0.16399999999999998,20017,KS,0.13835511145272866,0.12504824392126593
"Chautauqua County, KS",0.278,0.182,20019,KS,0.16821615339918652,0.14836620547541948
"Cherokee County, KS",0.214,0.19899999999999998,20021,KS,0.17015605311621596,0.16218199608610567
"Cheyenne County, KS",,0.14400000000000002,20023,KS,0.08102991291177584,0.08860280196895115
"Clark County, KS",,0.177,20025,KS,0.1494473810667948,0.13581440309328177
"Clay County, KS",0.179,0.149,20027,KS,0.11389191149800508,0.09725442342892007
"Cloud County, KS",0.161,0.182,20029,KS,0.13454219834340722,0.12931420887494396
"Coffey County, KS",0.161,0.155,20031,KS,0.09998799663905894,0.10743104901842708
"Comanche County, KS",,0.14,20033,KS,0.07231404958677685,0.085667215815486
"Cowley County, KS",0.18,0.198,20035,KS,0.17601627214574184,0.1640974050951268
"Crawford County, KS",0.209,0.203,20037,KS,0.21955975850830795,0.21849862369384537
"Decatur County, KS",0.19399999999999998,0.171,20039,KS,0.1121760738374157,0.13326187924258664
"Dickinson County, KS",0.19699999999999998,0.175,20041,KS,0.1050013092432574,0.11244195863233432
"Doniphan County, KS",0.16699999999999998,0.168,20043,KS,0.12392331203111975,0.12189332588662385
"Douglas County, KS",0.156,0.16699999999999998,20045,KS,0.19005417445306455,0.19222112683915848
"Edwards County, KS",,0.161,20047,KS,0.11660285415941525,0.11095603628750872
"Elk County, KS",0.159,0.16699999999999998,20049,KS,0.18330170777988614,0.17362722351121423
"Ellis County, KS",0.151,0.196,20051,KS,0.15639708259979163,0.1439810324388404
"Ellsworth County, KS",0.124,0.172,20053,KS,0.09028166386868122,0.08482389821132215
"Finney County, KS",0.209,0.182,20055,KS,0.17011154855643046,0.15913151023773534
"Ford County, KS",0.17,0.185,20057,KS,0.1822603466572338,0.1740329035126723
"Franklin County, KS",0.21899999999999997,0.179,20059,KS,0.1309213429064217,0.13464083744435085
"Geary County, KS",0.255,0.203,20061,KS,0.1240687201156455,0.12445505789575986
"Gove County, KS",,0.149,20063,KS,0.08180799402316026,0.09187952725886389
"Graham County, KS",0.172,0.154,20065,KS,0.11241676459067763,0.10331230283911672
"Grant County, KS",0.16399999999999998,0.17800000000000002,20067,KS,0.10279286268425136,0.11348812940255674
"Gray County, KS",0.13699999999999998,0.155,20069,KS,0.09988288439016228,0.08319327731092437
"Greeley County, KS",,0.154,20071,KS,0.08110367892976589,0.07053941908713693
"Greenwood County, KS",0.214,0.188,20073,KS,0.15083798882681565,0.14401294498381878
"Hamilton County, KS",,0.18899999999999997,20075,KS,0.14346481051817478,0.1098558628749513
"Harper County, KS",0.22899999999999998,0.177,20077,KS,0.16371293209334972,0.1365568544102019
"Harvey County, KS",0.1,0.157,20079,KS,0.1318855299318915,0.12504487256192415
"Haskell County, KS",0.239,0.174,20081,KS,0.13754282917278512,0.129024269440317
"Hodgeman County, KS",,0.147,20083,KS,0.046194225721784776,0.05735528412108338
"Jackson County, KS",0.26899999999999996,0.16,20085,KS,0.09101277372262774,0.0819609637084477
"Jefferson County, KS",0.18600000000000003,0.156,20087,KS,0.07541249661888018,0.0913365400205372
"Jewell County, KS",0.10099999999999999,0.157,20089,KS,0.15476585851876454,0.15260504201680672
"Johnson County, KS",0.126,0.125,20091,KS,0.06163637109533161,0.06036555866701038
"Kearny County, KS",0.177,0.166,20093,KS,0.10687418936446173,0.12581401406616308
"Kingman County, KS",0.14800000000000002,0.165,20095,KS,0.10650032829940906,0.08770535241123477
"Kiowa County, KS",,0.177,20097,KS,0.1548936170212766,0.10873287671232877
"Labette County, KS",0.212,0.20199999999999999,20099,KS,0.17756054858476802,0.18179584213889025
"Lane County, KS",,0.14800000000000002,20101,KS,0.08992154496077248,0.08851674641148326
"Leavenworth County, KS",0.183,0.182,20103,KS,0.11363228079872867,0.09914253622989891
"Lincoln County, KS",0.11800000000000001,0.16399999999999998,20105,KS,0.1096476786302272,0.10800930541708209
"Linn County, KS",0.22699999999999998,0.171,20107,KS,0.13200550905816294,0.14952380952380953
"Logan County, KS",0.243,0.151,20109,KS,0.08430232558139535,0.09568684305907937
"Lyon County, KS",0.155,0.205,20111,KS,0.2150962166195169,0.2088734422944455
"McPherson County, KS",0.139,0.15,20113,KS,0.07151058485827054,0.06592339507282863
"Marion County, KS",0.183,0.156,20115,KS,0.1139715507461384,0.10883460292443745
"Marshall County, KS",0.191,0.168,20117,KS,0.11064739413680781,0.09455998360823686
"Meade County, KS",0.215,0.15,20119,KS,0.11301691729323309,0.14125239005736137
"Miami County, KS",0.147,0.161,20121,KS,0.09202109401816083,0.09582646042762441
"Mitchell County, KS",0.142,0.149,20123,KS,0.10381426202321725,0.11558872305140962
"Montgomery County, KS",0.22899999999999998,0.196,20125,KS,0.19014148239765905,0.1898444647758463
"Morris County, KS",0.139,0.156,20127,KS,0.08936471420987435,0.08804581245526127
"Morton County, KS",0.27399999999999997,0.166,20129,KS,0.10783012607830127,0.10091743119266056
"Nemaha County, KS",0.096,0.14800000000000002,20131,KS,0.11436385737439222,0.10926413946888303
"Neosho County, KS",0.16899999999999998,0.18899999999999997,20133,KS,0.1859807801017524,0.19677623261694058
"Ness County, KS",0.245,0.163,20135,KS,0.11733510109380178,0.11300568371782013
"Norton County, KS",0.21,0.172,20137,KS,0.08517012625722234,0.08892190152801359
"Osage County, KS",0.249,0.16699999999999998,20139,KS,0.1259142496847415,0.11584089323098395
"Osborne County, KS",,0.161,20141,KS,0.15430916552667578,0.17416505658294232
"Ottawa County, KS",0.11599999999999999,0.163,20143,KS,0.07878275570583262,0.08523307247363049
"Pawnee County, KS",0.21600000000000003,0.172,20145,KS,0.07818028643639427,0.07304437920911759
"Phillips County, KS",0.124,0.157,20147,KS,0.09200968523002422,0.09430071241094863
"Pottawatomie County, KS",0.187,0.149,20149,KS,0.08918338108882522,0.09030691101788474
"Pratt County, KS",0.17800000000000002,0.158,20151,KS,0.12256267409470752,0.13136183435122684
"Rawlins County, KS",,0.16,20153,KS,0.09984025559105432,0.08101667990468626
"Reno County, KS",0.191,0.172,20155,KS,0.12204582651391162,0.14331461227707162
"Republic County, KS",0.174,0.16399999999999998,20157,KS,0.12750106428267347,0.11368511368511368
"Rice County, KS",0.157,0.168,20159,KS,0.1470113085621971,0.1518987341772152
"Riley County, KS",0.156,0.171,20161,KS,0.22539083150819425,0.21682358808505495
"Rooks County, KS",0.21600000000000003,0.166,20163,KS,0.14385196975726225,0.13535800482703136
"Rush County, KS",0.284,0.161,20165,KS,0.09364977549711354,0.07472384665367121
"Russell County, KS",0.191,0.171,20167,KS,0.12880221219618687,0.1300232964472918
"Saline County, KS",0.179,0.183,20169,KS,0.16077764636309877,0.1478204534937529
"Scott County, KS",,0.16399999999999998,20171,KS,0.065813905508562,0.05128205128205128
"Sedgwick County, KS",0.18899999999999997,0.17600000000000002,20173,KS,0.15093010174770652,0.15049749755737674
"Seward County, KS",0.10800000000000001,0.18,20175,KS,0.1912844641836331,0.1890329980589377
"Shawnee County, KS",0.188,0.203,20177,KS,0.15165852315738765,0.14470607834464058
"Sheridan County, KS",,0.165,20179,KS,0.066,0.0609707180104292
"Sherman County, KS",0.163,0.177,20181,KS,0.1897453196154495,0.1702916877423706
"Smith County, KS",0.099,0.17,20183,KS,0.14759445501494972,0.13873626373626374
"Stafford County, KS",0.27699999999999997,0.17,20185,KS,0.16136743963662442,0.15800918096158492
"Stanton County, KS",,0.165,20187,KS,0.05347846663511595,0.07338129496402877
"Stevens County, KS",0.245,0.16,20189,KS,0.18202562752325785,0.1795643704621923
"Sumner County, KS",0.207,0.159,20191,KS,0.12396301417213965,0.1250544282852913
"Thomas County, KS",0.151,0.16,20193,KS,0.0968040147913365,0.10005293806246691
"Trego County, KS",0.165,0.145,20195,KS,0.041434540389972144,0.043233743409490336
"Wabaunsee County, KS",0.172,0.151,20197,KS,0.05884066414214972,0.06716417910447761
"Wallace County, KS",,0.15,20199,KS,0.08232291001914487,0.10160771704180065
"Washington County, KS",0.185,0.153,20201,KS,0.11719032141567352,0.10501280643980973
"Wichita County, KS",0.14400000000000002,0.166,20203,KS,0.09944237918215613,0.05990566037735849
"Wilson County, KS",0.226,0.185,20205,KS,0.18572237960339943,0.16704910509407986
"Woodson County, KS",0.242,0.18600000000000003,20207,KS,0.22840690978886757,0.23224568138195778
"Wyandotte County, KS",0.25,0.22899999999999998,20209,KS,0.23862893492909584,0.2274084345175636
"Adair County, KY",0.34,0.237,21001,KY,0.2162300975860298,0.23268604781681446
"Allen County, KY",0.31,0.252,21003,KY,0.17220061820719912,0.16976917349218168
"Anderson County, KY",0.185,0.212,21005,KY,0.10295956648603585,0.11329207463513763
"Ballard County, KY",0.312,0.21600000000000003,21007,KY,0.1633657121231235,0.16390958454350296
"Barren County, KY",0.264,0.235,21009,KY,0.20447086801426873,0.21393680534252071
"Bath County, KY",0.321,0.27399999999999997,21011,KY,0.26444180924953414,0.24494400802273106
"Bell County, KY",0.264,0.295,21013,KY,0.37952008307680896,0.36553993419084657
"Boone County, KY",0.17800000000000002,0.174,21015,KY,0.08239827998864144,0.07920028285815306
"Bourbon County, KY",0.20800000000000002,0.23,21017,KY,0.16613353643056614,0.17034812703583063
"Boyd County, KY",0.254,0.239,21019,KY,0.20391079439352636,0.18978873999266307
"Boyle County, KY",0.209,0.218,21021,KY,0.16137645731477998,0.16367780019427633
"Bracken County, KY",0.326,0.21899999999999997,21023,KY,0.1852207293666027,0.20654003366193796
"Breathitt County, KY",0.306,0.29100000000000004,21025,KY,0.3285671282360024,0.3346737481031866
"Breckinridge County, KY",0.306,0.222,21027,KY,0.1743161326473435,0.1710929519918284
"Bullitt County, KY",0.27699999999999997,0.201,21029,KY,0.1035674543431302,0.10252951096121417
"Butler County, KY",0.175,0.259,21031,KY,0.2926109160548995,0.24600638977635783
"Caldwell County, KY",0.304,0.217,21033,KY,0.2014251781472684,0.2113879571953362
"Calloway County, KY",0.235,0.222,21035,KY,0.231173026448617,0.24862914862914862
"Campbell County, KY",0.243,0.21600000000000003,21037,KY,0.14588381836711584,0.1487141175405234
"Carlisle County, KY",,0.22399999999999998,21039,KY,0.19795918367346937,0.16375949107326082
"Carroll County, KY",0.447,0.265,21041,KY,0.27897574123989216,0.2602488665959294
"Carter County, KY",0.33399999999999996,0.235,21043,KY,0.17643955381368706,0.18646758646758646
"Casey County, KY",0.303,0.273,21045,KY,0.2549132947976879,0.26388710711994867
"Christian County, KY",0.247,0.265,21047,KY,0.199356818749174,0.20295279376303682
"Clark County, KY",0.402,0.23399999999999999,21049,KY,0.15435838811088884,0.15106170728231438
"Clay County, KY",0.363,0.289,21051,KY,0.3974708271217807,0.4095164609053498
"Clinton County, KY",0.21100000000000002,0.256,21053,KY,0.2430867525207148,0.22405189620758484
"Crittenden County, KY",0.327,0.225,21055,KY,0.21933333333333332,0.21244157578455375
"Cumberland County, KY",0.27,0.249,21057,KY,0.251044776119403,0.22252211725895937
"Daviess County, KY",0.24100000000000002,0.207,21059,KY,0.15637291823583563,0.1626437560604323
"Edmonson County, KY",0.298,0.213,21061,KY,0.19166875365222472,0.2185508218718551
"Elliott County, KY",0.314,0.281,21063,KY,0.3131495707184817,0.3394255874673629
"Estill County, KY",0.361,0.262,21065,KY,0.2928785659482458,0.3031109865470852
"Fayette County, KY",0.16399999999999998,0.231,21067,KY,0.18930606964702376,0.18931600854611988
"Fleming County, KY",0.29100000000000004,0.248,21069,KY,0.2010651542398672,0.22312906349425923
"Floyd County, KY",0.28800000000000003,0.29,21071,KY,0.3004701000604039,0.3070369285657233
"Franklin County, KY",0.278,0.212,21073,KY,0.14605403372406445,0.14706250260601259
"Fulton County, KY",0.3,0.259,21075,KY,0.27427711850242353,0.26718989933458454
"Gallatin County, KY",0.451,0.243,21077,KY,0.1534994068801898,0.1355952523678216
"Garrard County, KY",0.253,0.23199999999999998,21079,KY,0.21701419830095645,0.19277179699514965
"Grant County, KY",0.271,0.23399999999999999,21081,KY,0.18440922668436774,0.20170265780730898
"Graves County, KY",0.20600000000000002,0.209,21083,KY,0.17252448313384114,0.18394120849210668
"Grayson County, KY",0.292,0.26,21085,KY,0.23986671893375147,0.24198511939542675
"Green County, KY",0.307,0.235,21087,KY,0.20149118021458448,0.19599088838268794
"Greenup County, KY",0.228,0.218,21089,KY,0.17700963734610886,0.17563818757530753
"Hancock County, KY",0.201,0.21899999999999997,21091,KY,0.15821312238250348,0.17133271633503008
"Hardin County, KY",0.233,0.21899999999999997,21093,KY,0.1431387443868573,0.1425444281229298
"Harlan County, KY",0.312,0.278,21095,KY,0.31222062004325885,0.3239101813926273
"Harrison County, KY",0.309,0.225,21097,KY,0.22174386920980926,0.18967587034813926
"Hart County, KY",0.295,0.262,21099,KY,0.24863463341976058,0.24172804221171815
"Henderson County, KY",0.231,0.24600000000000002,21101,KY,0.18951728392341757,0.19152075762581214
"Henry County, KY",0.28800000000000003,0.243,21103,KY,0.18270863262374298,0.17255690292458337
"Hickman County, KY",0.29600000000000004,0.21899999999999997,21105,KY,0.15006669630947087,0.16774337268879483
"Hopkins County, KY",0.239,0.20800000000000002,21107,KY,0.17221277629341752,0.16135466997650605
"Jackson County, KY",0.33899999999999997,0.282,21109,KY,0.3143547534546553,0.3309662310191131
"Jefferson County, KY",0.22899999999999998,0.218,21111,KY,0.16431547036304345,0.16011878766704515
"Jessamine County, KY",0.271,0.233,21113,KY,0.19071138042666225,0.1872017042544911
"Johnson County, KY",0.27,0.259,21115,KY,0.26280613815239856,0.26170520865329766
"Kenton County, KY",0.27,0.21899999999999997,21117,KY,0.14603198344738186,0.13566988756914156
"Knott County, KY",0.305,0.257,21119,KY,0.2809992824995108,0.31571306012010825
"Knox County, KY",0.297,0.285,21121,KY,0.3259170756910359,0.3441198404720988
"Larue County, KY",0.271,0.233,21123,KY,0.17775850856275743,0.1640534262485482
"Laurel County, KY",0.297,0.24,21125,KY,0.23137568750319273,0.22844791048571672
"Lawrence County, KY",0.33399999999999996,0.251,21127,KY,0.2269267668692037,0.22411157814291174
"Lee County, KY",0.409,0.27399999999999997,21129,KY,0.32017263427109977,0.38436482084690554
"Leslie County, KY",0.396,0.262,21131,KY,0.28450205147333085,0.32454648526077096
"Letcher County, KY",0.284,0.252,21133,KY,0.2844731182795699,0.29835426591598097
"Lewis County, KY",0.33399999999999996,0.297,21135,KY,0.30818917514292077,0.28238904273632215
"Lincoln County, KY",0.314,0.266,21137,KY,0.2496486151302191,0.25191570881226055
"Livingston County, KY",0.303,0.21899999999999997,21139,KY,0.14689387402933562,0.13883474117392247
"Logan County, KY",0.28,0.235,21141,KY,0.1927551560021153,0.1811357949806657
"Lyon County, KY",0.15,0.20800000000000002,21143,KY,0.14265375854214124,0.14899464776508028
"McCracken County, KY",0.22899999999999998,0.198,21145,KY,0.1680432169120517,0.1775655577299413
"McCreary County, KY",0.401,0.33299999999999996,21147,KY,0.41011407307997316,0.4250107698935319
"McLean County, KY",0.247,0.235,21149,KY,0.21106971793507184,0.18325333333333332
"Madison County, KY",0.21899999999999997,0.23800000000000002,21151,KY,0.21015218261914298,0.2129011521534886
"Magoffin County, KY",0.331,0.275,21153,KY,0.28649449949286104,0.2951916266624695
"Marion County, KY",0.237,0.245,21155,KY,0.20333154218162278,0.19069416769885292
"Marshall County, KY",0.254,0.193,21157,KY,0.1077528274053434,0.10499901594174375
"Martin County, KY",0.374,0.293,21159,KY,0.3516562866684719,0.32414109024278515
"Mason County, KY",0.254,0.235,21161,KY,0.18191997171312393,0.20389326075380154
"Meade County, KY",0.373,0.253,21163,KY,0.16688640621747278,0.15555477454047026
"Menifee County, KY",0.361,0.256,21165,KY,0.2988858388503149,0.2411290322580645
"Mercer County, KY",0.235,0.21600000000000003,21167,KY,0.18272142316426948,0.18133811117921636
"Metcalfe County, KY",0.371,0.259,21169,KY,0.21859805510534847,0.22805594972633286
"Monroe County, KY",0.24600000000000002,0.255,21171,KY,0.2765797156041058,0.2605687203791469
"Montgomery County, KY",0.254,0.253,21173,KY,0.2597460791635549,0.2511116051578479
"Morgan County, KY",0.376,0.297,21175,KY,0.27724208550217594,0.2493957182320442
"Muhlenberg County, KY",0.27899999999999997,0.248,21177,KY,0.19921641543263166,0.19651104834690147
"Nelson County, KY",0.298,0.233,21179,KY,0.1601050462973444,0.1391044239030205
"Nicholas County, KY",0.298,0.223,21181,KY,0.2345465049104564,0.26024235429890363
"Ohio County, KY",0.265,0.24,21183,KY,0.2201369515597261,0.2117134272777284
"Oldham County, KY",0.14300000000000002,0.182,21185,KY,0.05967530365751861,0.059810137197678706
"Owen County, KY",0.335,0.214,21187,KY,0.1680830972615675,0.17653206650831355
"Owsley County, KY",0.405,0.289,21189,KY,0.37915742793791574,0.37148639532268946
"Pendleton County, KY",0.27899999999999997,0.218,21191,KY,0.15333940710631438,0.14820494945974208
"Perry County, KY",0.32899999999999996,0.27,21193,KY,0.2541566820276498,0.2741768021358647
"Pike County, KY",0.309,0.264,21195,KY,0.2289789428034501,0.2519347773180823
"Powell County, KY",0.445,0.273,21197,KY,0.28123704502114255,0.2597348453264404
"Pulaski County, KY",0.273,0.25,21199,KY,0.26349667774086377,0.24977246962269875
"Robertson County, KY",0.326,0.235,21201,KY,0.22030740568234747,0.24401689347724073
"Rockcastle County, KY",0.276,0.264,21203,KY,0.2472146943691659,0.23399758454106281
"Rowan County, KY",0.251,0.244,21205,KY,0.2598088651971378,0.25898942420681553
"Russell County, KY",0.309,0.243,21207,KY,0.25759843426203083,0.2645909926470588
"Scott County, KY",0.152,0.21100000000000002,21209,KY,0.1100470568810369,0.10717241657750771
"Shelby County, KY",0.27,0.203,21211,KY,0.1297738400559571,0.12850815797324278
"Simpson County, KY",0.301,0.23399999999999999,21213,KY,0.2009721659626179,0.1909724221313835
"Spencer County, KY",0.321,0.188,21215,KY,0.08417547083141938,0.10108917631041525
"Taylor County, KY",0.22699999999999998,0.245,21217,KY,0.2372724985322486,0.25247709464781726
"Todd County, KY",0.285,0.23600000000000002,21219,KY,0.18473146195034887,0.17192982456140352
"Trigg County, KY",0.264,0.21,21221,KY,0.1782912565967765,0.16201117318435754
"Trimble County, KY",,0.215,21223,KY,0.17363870063098855,0.17987377279102384
"Union County, KY",0.209,0.264,21225,KY,0.2772055834123865,0.24021243276366855
"Warren County, KY",0.254,0.23,21227,KY,0.18795488439796748,0.1920685318252579
"Washington County, KY",0.21,0.214,21229,KY,0.17575390996284454,0.17644539614561028
"Wayne County, KY",0.289,0.25,21231,KY,0.27040236978523824,0.25371586588316625
"Webster County, KY",0.273,0.21899999999999997,21233,KY,0.17635763115446654,0.2014482705492643
"Whitley County, KY",0.285,0.26899999999999996,21235,KY,0.2601161154116819,0.2702996794400494
"Wolfe County, KY",0.375,0.301,21237,KY,0.4298566207478212,0.4081747709654686
"Woodford County, KY",0.14,0.196,21239,KY,0.13060030456039112,0.1443028932015716
"Acadia Parish, LA",0.23600000000000002,0.22699999999999998,22001,LA,0.20632517729912955,0.20617593548704333
"Allen Parish, LA",0.213,0.228,22003,LA,0.16460576425784004,0.15906084656084657
"Ascension Parish, LA",0.19399999999999998,0.188,22005,LA,0.11826945064996745,0.11477811288237828
"Assumption Parish, LA",0.2,0.214,22007,LA,0.15973866526352715,0.1840971061658897
"Avoyelles Parish, LA",0.265,0.24600000000000002,22009,LA,0.23183721053468284,0.2310233661044947
"Beauregard Parish, LA",0.258,0.22399999999999998,22011,LA,0.20213549337260678,0.19029934100301574
"Bienville Parish, LA",0.259,0.244,22013,LA,0.2753410591169136,0.2504964330366993
"Bossier Parish, LA",0.256,0.213,22015,LA,0.14303309856826374,0.15510777881911902
"Caddo Parish, LA",0.22,0.23399999999999999,22017,LA,0.21525166488464942,0.22428434461032734
"Calcasieu Parish, LA",0.21899999999999997,0.24600000000000002,22019,LA,0.1710561928754346,0.17188266964281101
"Caldwell Parish, LA",0.287,0.231,22021,LA,0.21612801347510263,0.2513931237514457
"Cameron Parish, LA",0.309,0.19899999999999998,22023,LA,0.09730538922155689,0.08924858924858925
"Catahoula Parish, LA",0.28300000000000003,0.237,22025,LA,0.2041036717062635,0.2045380167993891
"Claiborne Parish, LA",0.226,0.243,22027,LA,0.2765623935118926,0.30324283035900285
"Concordia Parish, LA",0.225,0.266,22029,LA,0.30533435147812804,0.3188597215343129
"De Soto Parish, LA",0.284,0.235,22031,LA,0.26445135428764094,0.2643596811443045
"East Baton Rouge Parish, LA",0.17,0.195,22033,LA,0.1959884596374671,0.19549474486364649
"East Carroll Parish, LA",0.265,0.33,22035,LA,0.47975541232854074,0.48669825072886297
"East Feliciana Parish, LA",0.21100000000000002,0.228,22037,LA,0.19373868348811402,0.1717977728815578
"Evangeline Parish, LA",0.263,0.25,22039,LA,0.2660713718262417,0.2795873015873016
"Franklin Parish, LA",0.258,0.24,22041,LA,0.3067520067152825,0.3152902955355271
"Grant Parish, LA",0.29,0.228,22043,LA,0.18313661144339174,0.1900979613449828
"Iberia Parish, LA",0.201,0.222,22045,LA,0.19591887144582282,0.19881293378869672
"Iberville Parish, LA",0.16399999999999998,0.237,22047,LA,0.1910272993396419,0.18495955596168817
"Jackson Parish, LA",0.193,0.24,22049,LA,0.2650289594567605,0.2722304682229119
"Jefferson Parish, LA",0.20800000000000002,0.191,22051,LA,0.16756761766620867,0.16085645481663124
"Jefferson Davis Parish, LA",0.28,0.21899999999999997,22053,LA,0.21056404574929127,0.19619985007984878
"Lafayette Parish, LA",0.223,0.228,22055,LA,0.16016251564345266,0.16524883491216696
"Lafourche Parish, LA",0.226,0.204,22057,LA,0.14837665408910797,0.15395612366105685
"LaSalle Parish, LA",0.263,0.226,22059,LA,0.20967268457360927,0.23062771359187578
"Lincoln Parish, LA",0.149,0.247,22061,LA,0.3207491553862549,0.3150269389233486
"Livingston Parish, LA",0.23800000000000002,0.228,22063,LA,0.14423251314914454,0.14481630224602113
"Madison Parish, LA",0.24600000000000002,0.318,22065,LA,0.38369165214022855,0.3955201592832255
"Morehouse Parish, LA",0.21899999999999997,0.26,22067,LA,0.2850895699873413,0.28776394152680024
"Natchitoches Parish, LA",0.271,0.242,22069,LA,0.2922022055948067,0.29762961415966166
"Orleans Parish, LA",0.19899999999999998,0.231,22071,LA,0.2703265320637144,0.2620775518013587
"Ouachita Parish, LA",0.21100000000000002,0.233,22073,LA,0.2467769886846308,0.2405668016194332
"Plaquemines Parish, LA",0.23399999999999999,0.204,22075,LA,0.16224695921261872,0.17164243310677105
"Pointe Coupee Parish, LA",0.139,0.213,22077,LA,0.19554123019070643,0.18920508528254082
"Rapides Parish, LA",0.23399999999999999,0.25,22079,LA,0.20765627800768433,0.20117524523139585
"Red River Parish, LA",0.244,0.239,22081,LA,0.22261808987472703,0.22815420560747662
"Richland Parish, LA",0.177,0.237,22083,LA,0.209027323504252,0.23991314447305964
"Sabine Parish, LA",0.237,0.23399999999999999,22085,LA,0.19523930108888327,0.19462379204118666
"St. Bernard Parish, LA",0.21600000000000003,0.239,22087,LA,0.19343512889391584,0.2011219232970807
"St. Charles Parish, LA",0.198,0.195,22089,LA,0.11849226680020801,0.12551238381155821
"St. Helena Parish, LA",0.21,0.253,22091,LA,0.26914371935118825,0.2761614041781933
"St. James Parish, LA",0.203,0.21,22093,LA,0.1799484656828297,0.16362445006084433
"St. John the Baptist Parish, LA",0.174,0.226,22095,LA,0.181677983657498,0.1817276977917689
"St. Landry Parish, LA",0.25,0.252,22097,LA,0.2791720852222317,0.2794994836907004
"St. Martin Parish, LA",0.251,0.23,22099,LA,0.17875435556655686,0.17258180715125318
"St. Mary Parish, LA",0.221,0.235,22101,LA,0.2243486897394759,0.21601600831200815
"St. Tammany Parish, LA",0.204,0.187,22103,LA,0.11441394183132249,0.11123290595658904
"Tangipahoa Parish, LA",0.201,0.225,22105,LA,0.22167775247272398,0.22262397950497378
"Tensas Parish, LA",0.256,0.28800000000000003,22107,LA,0.35421484128652514,0.338290741516548
"Terrebonne Parish, LA",0.239,0.22699999999999998,22109,LA,0.19505046041180024,0.20203319688722954
"Union Parish, LA",0.259,0.233,22111,LA,0.2807321070843198,0.24931230515312672
"Vermilion Parish, LA",0.23800000000000002,0.21899999999999997,22113,LA,0.178094649782079,0.1733176237556136
"Vernon Parish, LA",0.267,0.221,22115,LA,0.14724133815983134,0.14497194476501254
"Washington Parish, LA",0.27699999999999997,0.259,22117,LA,0.26437013161428957,0.26434610541464293
"Webster Parish, LA",0.257,0.239,22119,LA,0.23564336424041837,0.24659729819116188
"West Baton Rouge Parish, LA",0.205,0.213,22121,LA,0.1943471735867934,0.20297905608361108
"West Carroll Parish, LA",0.295,0.237,22123,LA,0.25793725342851775,0.24016192807380907
"West Feliciana Parish, LA",,0.239,22125,LA,0.159606404269513,0.1557968079073159
"Winn Parish, LA",0.207,0.254,22127,LA,0.2641566953738282,0.2561154410062505
"Androscoggin County, ME",0.183,0.183,23001,ME,0.15689665110381001,0.14775294400384523
"Aroostook County, ME",0.23800000000000002,0.187,23003,ME,0.1852700875800858,0.17702490131481316
"Cumberland County, ME",0.135,0.12300000000000001,23005,ME,0.1162457988101871,0.11120182246639025
"Franklin County, ME",0.18100000000000002,0.16899999999999998,23007,ME,0.1477401033291135,0.14097569384588865
"Hancock County, ME",0.17300000000000001,0.177,23009,ME,0.1352987628323243,0.12094039635295004
"Kennebec County, ME",0.192,0.20600000000000002,23011,ME,0.13841843989748043,0.14594119704193997
"Knox County, ME",0.149,0.142,23013,ME,0.11170226570813112,0.11883064620816783
"Lincoln County, ME",0.17300000000000001,0.14300000000000002,23015,ME,0.1213755699257979,0.12053930176493348
"Oxford County, ME",0.23,0.172,23017,ME,0.17495454465215626,0.16706456575945675
"Penobscot County, ME",0.20199999999999999,0.17,23019,ME,0.17015163716270626,0.16268495473566175
"Piscataquis County, ME",0.217,0.192,23021,ME,0.20910062967803256,0.20631881282910483
"Sagadahoc County, ME",0.16399999999999998,0.161,23023,ME,0.12055801136689821,0.10667661320402835
"Somerset County, ME",0.256,0.20800000000000002,23025,ME,0.1757081985323128,0.1804472590540273
"Waldo County, ME",0.19399999999999998,0.16399999999999998,23027,ME,0.16400031523366695,0.15995487577721226
"Washington County, ME",0.22699999999999998,0.187,23029,ME,0.19071751611765084,0.17995016665048702
"York County, ME",0.187,0.159,23031,ME,0.09769954031531417,0.09375285275233546
"Allegany County, MD",0.23,0.17300000000000001,24001,MD,0.18033233039507704,0.17404942821032116
"Anne Arundel County, MD",0.156,0.129,24003,MD,0.058543106773073846,0.06106004569194205
"Baltimore County, MD",0.17,0.15,24005,MD,0.09407106938152734,0.09300234257196019
"Calvert County, MD",0.198,0.141,24009,MD,0.058371167535452045,0.06029814080732511
"Caroline County, MD",0.225,0.182,24011,MD,0.15839795695910805,0.17080387454449186
"Carroll County, MD",0.177,0.126,24013,MD,0.056159895550525606,0.057191096157597036
"Cecil County, MD",0.23600000000000002,0.16,24015,MD,0.10118390838875138,0.10643215681606254
"Charles County, MD",0.156,0.13699999999999998,24017,MD,0.07894405283714515,0.076527995159869
"Dorchester County, MD",0.182,0.171,24019,MD,0.16454037867681462,0.16994996873045654
"Frederick County, MD",0.149,0.124,24021,MD,0.06841576382966147,0.07120621100836709
"Garrett County, MD",0.195,0.14800000000000002,24023,MD,0.12412443345694273,0.126531598384703
"Harford County, MD",0.179,0.146,24025,MD,0.08044603098067658,0.07682485291265274
